,4_ExactMolWt,5_Chi0n,6_Chi0n,5_Chi0v,4_FractionCSP3,5_FractionCSP3,6_FractionCSP3,5_HeavyAtomCount,4_HeavyAtomMolWt,5_HeavyAtomMolWt,6_HeavyAtomMolWt,5_LabuteASA,2_MolLogP,4_MolLogP,5_NumHAcceptors,6_NumHDonors,5_NumRotatableBonds,4_TPSA,5_TPSA,6_TPSA,OUTPUT
9052,382.0874947,19.76006718,16.76984402,19.76006718,0.142857143,0.285714286,0.208333333,33,364.293,412.319,330.285,194.1164603,-0.0053,3.72544,3,0,7,83.83,56.69,18.84,
9053,382.0874947,19.76006718,12.73011839,19.76006718,0.142857143,0.285714286,0.235294118,33,364.293,412.319,278.206,194.1164603,-0.0053,3.72544,3,1,7,83.83,56.69,65.26,
9054,382.0874947,19.76006718,6.724990191,19.76006718,0.142857143,0.285714286,0.333333333,33,364.293,412.319,173.558,194.1164603,-0.0053,3.72544,3,0,7,83.83,56.69,29.96,
9055,382.0874947,19.76006718,19.76006718,19.76006718,0.142857143,0.285714286,0.285714286,33,364.293,412.319,412.319,194.1164603,-0.0053,3.72544,3,1,7,83.83,56.69,56.69,
9056,382.0874947,19.76006718,7.058709813,19.76006718,0.142857143,0.285714286,0,33,364.293,412.319,184.106,194.1164603,-0.0053,3.72544,3,1,7,83.83,56.69,67.51,
9057,382.0874947,19.76006718,34.11465457,19.76006718,0.142857143,0.285714286,0.058823529,33,364.293,412.319,968.628,194.1164603,-0.0053,3.72544,3,4,7,83.83,56.69,389.2,
9058,382.0874947,19.76006718,35.78682347,19.76006718,0.142857143,0.285714286,0,33,364.293,412.319,1006.704,194.1164603,-0.0053,3.72544,3,2,7,83.83,56.69,349.21,
9059,382.0874947,19.76006718,16.63970734,19.76006718,0.142857143,0.285714286,0.142857143,33,364.293,412.319,364.287,194.1164603,-0.0053,3.72544,3,4,7,83.83,56.69,153.52,
9060,382.0874947,7.058709813,14.80092304,7.058709813,0.142857143,0,0.142857143,14,364.293,184.106,364.293,78.40010454,-0.0053,3.72544,3,2,1,83.83,67.51,83.83,
9061,382.0874947,7.058709813,21.63571365,7.058709813,0.142857143,0,0.2,14,364.293,184.106,479.825,78.40010454,-0.0053,3.72544,3,0,1,83.83,67.51,47.97,
9062,382.0874947,7.058709813,16.76984402,7.058709813,0.142857143,0,0.208333333,14,364.293,184.106,330.285,78.40010454,-0.0053,3.72544,3,0,1,83.83,67.51,18.84,
9063,382.0874947,7.058709813,12.73011839,7.058709813,0.142857143,0,0.235294118,14,364.293,184.106,278.206,78.40010454,-0.0053,3.72544,3,1,1,83.83,67.51,65.26,
9064,382.0874947,7.058709813,6.724990191,7.058709813,0.142857143,0,0.333333333,14,364.293,184.106,173.558,78.40010454,-0.0053,3.72544,3,0,1,83.83,67.51,29.96,
9065,382.0874947,7.058709813,19.76006718,7.058709813,0.142857143,0,0.285714286,14,364.293,184.106,412.319,78.40010454,-0.0053,3.72544,3,1,1,83.83,67.51,56.69,
9066,382.0874947,7.058709813,7.058709813,7.058709813,0.142857143,0,0,14,364.293,184.106,184.106,78.40010454,-0.0053,3.72544,3,1,1,83.83,67.51,67.51,
9067,382.0874947,7.058709813,34.11465457,7.058709813,0.142857143,0,0.058823529,14,364.293,184.106,968.628,78.40010454,-0.0053,3.72544,3,4,1,83.83,67.51,389.2,
9068,382.0874947,7.058709813,35.78682347,7.058709813,0.142857143,0,0,14,364.293,184.106,1006.704,78.40010454,-0.0053,3.72544,3,2,1,83.83,67.51,349.21,
9069,382.0874947,7.058709813,16.63970734,7.058709813,0.142857143,0,0.142857143,14,364.293,184.106,364.287,78.40010454,-0.0053,3.72544,3,4,1,83.83,67.51,153.52,
9070,382.0874947,34.11465457,14.80092304,45.38064089,0.142857143,0.058823529,0.142857143,64,364.293,968.628,364.293,452.2529366,-0.0053,3.72544,20,2,11,83.83,389.2,83.83,
9071,382.0874947,34.11465457,21.63571365,45.38064089,0.142857143,0.058823529,0.2,64,364.293,968.628,479.825,452.2529366,-0.0053,3.72544,20,0,11,83.83,389.2,47.97,
9072,382.0874947,34.11465457,16.76984402,45.38064089,0.142857143,0.058823529,0.208333333,64,364.293,968.628,330.285,452.2529366,-0.0053,3.72544,20,0,11,83.83,389.2,18.84,
9073,382.0874947,34.11465457,12.73011839,45.38064089,0.142857143,0.058823529,0.235294118,64,364.293,968.628,278.206,452.2529366,-0.0053,3.72544,20,1,11,83.83,389.2,65.26,
9074,382.0874947,34.11465457,6.724990191,45.38064089,0.142857143,0.058823529,0.333333333,64,364.293,968.628,173.558,452.2529366,-0.0053,3.72544,20,0,11,83.83,389.2,29.96,
9075,382.0874947,34.11465457,19.76006718,45.38064089,0.142857143,0.058823529,0.285714286,64,364.293,968.628,412.319,452.2529366,-0.0053,3.72544,20,1,11,83.83,389.2,56.69,
9076,382.0874947,34.11465457,7.058709813,45.38064089,0.142857143,0.058823529,0,64,364.293,968.628,184.106,452.2529366,-0.0053,3.72544,20,1,11,83.83,389.2,67.51,
9077,382.0874947,34.11465457,34.11465457,45.38064089,0.142857143,0.058823529,0.058823529,64,364.293,968.628,968.628,452.2529366,-0.0053,3.72544,20,4,11,83.83,389.2,389.2,
9078,382.0874947,34.11465457,35.78682347,45.38064089,0.142857143,0.058823529,0,64,364.293,968.628,1006.704,452.2529366,-0.0053,3.72544,20,2,11,83.83,389.2,349.21,
9079,382.0874947,34.11465457,16.63970734,45.38064089,0.142857143,0.058823529,0.142857143,64,364.293,968.628,364.287,452.2529366,-0.0053,3.72544,20,4,11,83.83,389.2,153.52,
9080,382.0874947,35.78682347,14.80092304,47.05280979,0.142857143,0,0.142857143,68,364.293,1006.704,364.293,474.9719444,-0.0053,3.72544,20,2,10,83.83,349.21,83.83,
9081,382.0874947,35.78682347,21.63571365,47.05280979,0.142857143,0,0.2,68,364.293,1006.704,479.825,474.9719444,-0.0053,3.72544,20,0,10,83.83,349.21,47.97,
9082,382.0874947,35.78682347,16.76984402,47.05280979,0.142857143,0,0.208333333,68,364.293,1006.704,330.285,474.9719444,-0.0053,3.72544,20,0,10,83.83,349.21,18.84,
9083,382.0874947,35.78682347,12.73011839,47.05280979,0.142857143,0,0.235294118,68,364.293,1006.704,278.206,474.9719444,-0.0053,3.72544,20,1,10,83.83,349.21,65.26,
9084,382.0874947,35.78682347,6.724990191,47.05280979,0.142857143,0,0.333333333,68,364.293,1006.704,173.558,474.9719444,-0.0053,3.72544,20,0,10,83.83,349.21,29.96,
9085,382.0874947,35.78682347,19.76006718,47.05280979,0.142857143,0,0.285714286,68,364.293,1006.704,412.319,474.9719444,-0.0053,3.72544,20,1,10,83.83,349.21,56.69,
9086,382.0874947,35.78682347,7.058709813,47.05280979,0.142857143,0,0,68,364.293,1006.704,184.106,474.9719444,-0.0053,3.72544,20,1,10,83.83,349.21,67.51,
9087,382.0874947,35.78682347,34.11465457,47.05280979,0.142857143,0,0.058823529,68,364.293,1006.704,968.628,474.9719444,-0.0053,3.72544,20,4,10,83.83,349.21,389.2,
9088,382.0874947,35.78682347,35.78682347,47.05280979,0.142857143,0,0,68,364.293,1006.704,1006.704,474.9719444,-0.0053,3.72544,20,2,10,83.83,349.21,349.21,
9089,382.0874947,35.78682347,16.63970734,47.05280979,0.142857143,0,0.142857143,68,364.293,1006.704,364.287,474.9719444,-0.0053,3.72544,20,4,10,83.83,349.21,153.52,
9090,382.0874947,16.63970734,14.80092304,16.63970734,0.142857143,0.142857143,0.142857143,29,364.293,364.287,364.293,168.8935364,-0.0053,3.72544,8,2,4,83.83,153.52,83.83,
9091,382.0874947,16.63970734,21.63571365,16.63970734,0.142857143,0.142857143,0.2,29,364.293,364.287,479.825,168.8935364,-0.0053,3.72544,8,0,4,83.83,153.52,47.97,
9092,382.0874947,16.63970734,16.76984402,16.63970734,0.142857143,0.142857143,0.208333333,29,364.293,364.287,330.285,168.8935364,-0.0053,3.72544,8,0,4,83.83,153.52,18.84,
9093,382.0874947,16.63970734,12.73011839,16.63970734,0.142857143,0.142857143,0.235294118,29,364.293,364.287,278.206,168.8935364,-0.0053,3.72544,8,1,4,83.83,153.52,65.26,
9094,382.0874947,16.63970734,6.724990191,16.63970734,0.142857143,0.142857143,0.333333333,29,364.293,364.287,173.558,168.8935364,-0.0053,3.72544,8,0,4,83.83,153.52,29.96,
9095,382.0874947,16.63970734,19.76006718,16.63970734,0.142857143,0.142857143,0.285714286,29,364.293,364.287,412.319,168.8935364,-0.0053,3.72544,8,1,4,83.83,153.52,56.69,
9096,382.0874947,16.63970734,7.058709813,16.63970734,0.142857143,0.142857143,0,29,364.293,364.287,184.106,168.8935364,-0.0053,3.72544,8,1,4,83.83,153.52,67.51,
9097,382.0874947,16.63970734,34.11465457,16.63970734,0.142857143,0.142857143,0.058823529,29,364.293,364.287,968.628,168.8935364,-0.0053,3.72544,8,4,4,83.83,153.52,389.2,
9098,382.0874947,16.63970734,35.78682347,16.63970734,0.142857143,0.142857143,0,29,364.293,364.287,1006.704,168.8935364,-0.0053,3.72544,8,2,4,83.83,153.52,349.21,
9099,382.0874947,16.63970734,16.63970734,16.63970734,0.142857143,0.142857143,0.142857143,29,364.293,364.287,364.287,168.8935364,-0.0053,3.72544,8,4,4,83.83,153.52,153.52,
9100,510.2298727,14.80092304,14.80092304,15.61741963,0.2,0.142857143,0.142857143,27,479.825,364.293,364.293,157.1710017,-0.0053,3.9963,5,2,2,47.97,83.83,83.83,
9101,510.2298727,14.80092304,21.63571365,15.61741963,0.2,0.142857143,0.2,27,479.825,364.293,479.825,157.1710017,-0.0053,3.9963,5,0,2,47.97,83.83,47.97,
9102,510.2298727,14.80092304,16.76984402,15.61741963,0.2,0.142857143,0.208333333,27,479.825,364.293,330.285,157.1710017,-0.0053,3.9963,5,0,2,47.97,83.83,18.84,
9103,510.2298727,14.80092304,12.73011839,15.61741963,0.2,0.142857143,0.235294118,27,479.825,364.293,278.206,157.1710017,-0.0053,3.9963,5,1,2,47.97,83.83,65.26,
9104,510.2298727,14.80092304,6.724990191,15.61741963,0.2,0.142857143,0.333333333,27,479.825,364.293,173.558,157.1710017,-0.0053,3.9963,5,0,2,47.97,83.83,29.96,
9105,510.2298727,14.80092304,19.76006718,15.61741963,0.2,0.142857143,0.285714286,27,479.825,364.293,412.319,157.1710017,-0.0053,3.9963,5,1,2,47.97,83.83,56.69,
9106,510.2298727,14.80092304,7.058709813,15.61741963,0.2,0.142857143,0,27,479.825,364.293,184.106,157.1710017,-0.0053,3.9963,5,1,2,47.97,83.83,67.51,
9107,510.2298727,14.80092304,34.11465457,15.61741963,0.2,0.142857143,0.058823529,27,479.825,364.293,968.628,157.1710017,-0.0053,3.9963,5,4,2,47.97,83.83,389.2,
9108,510.2298727,14.80092304,35.78682347,15.61741963,0.2,0.142857143,0,27,479.825,364.293,1006.704,157.1710017,-0.0053,3.9963,5,2,2,47.97,83.83,349.21,
9109,510.2298727,14.80092304,16.63970734,15.61741963,0.2,0.142857143,0.142857143,27,479.825,364.293,364.287,157.1710017,-0.0053,3.9963,5,4,2,47.97,83.83,153.52,
9110,510.2298727,21.63571365,14.80092304,22.39164259,0.2,0.2,0.142857143,37,479.825,479.825,364.293,223.8673792,-0.0053,3.9963,5,2,7,47.97,47.97,83.83,
9111,510.2298727,21.63571365,21.63571365,22.39164259,0.2,0.2,0.2,37,479.825,479.825,479.825,223.8673792,-0.0053,3.9963,5,0,7,47.97,47.97,47.97,
9112,510.2298727,21.63571365,16.76984402,22.39164259,0.2,0.2,0.208333333,37,479.825,479.825,330.285,223.8673792,-0.0053,3.9963,5,0,7,47.97,47.97,18.84,
9113,510.2298727,21.63571365,12.73011839,22.39164259,0.2,0.2,0.235294118,37,479.825,479.825,278.206,223.8673792,-0.0053,3.9963,5,1,7,47.97,47.97,65.26,
9114,510.2298727,21.63571365,6.724990191,22.39164259,0.2,0.2,0.333333333,37,479.825,479.825,173.558,223.8673792,-0.0053,3.9963,5,0,7,47.97,47.97,29.96,
9115,510.2298727,21.63571365,19.76006718,22.39164259,0.2,0.2,0.285714286,37,479.825,479.825,412.319,223.8673792,-0.0053,3.9963,5,1,7,47.97,47.97,56.69,
9116,510.2298727,21.63571365,7.058709813,22.39164259,0.2,0.2,0,37,479.825,479.825,184.106,223.8673792,-0.0053,3.9963,5,1,7,47.97,47.97,67.51,
9117,510.2298727,21.63571365,34.11465457,22.39164259,0.2,0.2,0.058823529,37,479.825,479.825,968.628,223.8673792,-0.0053,3.9963,5,4,7,47.97,47.97,389.2,
9118,510.2298727,21.63571365,35.78682347,22.39164259,0.2,0.2,0,37,479.825,479.825,1006.704,223.8673792,-0.0053,3.9963,5,2,7,47.97,47.97,349.21,
9119,510.2298727,21.63571365,16.63970734,22.39164259,0.2,0.2,0.142857143,37,479.825,479.825,364.287,223.8673792,-0.0053,3.9963,5,4,7,47.97,47.97,153.52,
9120,510.2298727,16.76984402,14.80092304,16.76984402,0.2,0.208333333,0.142857143,27,479.825,330.285,364.293,162.2081523,-0.0053,3.9963,3,2,4,47.97,18.84,83.83,
9121,510.2298727,16.76984402,21.63571365,16.76984402,0.2,0.208333333,0.2,27,479.825,330.285,479.825,162.2081523,-0.0053,3.9963,3,0,4,47.97,18.84,47.97,
9122,510.2298727,16.76984402,16.76984402,16.76984402,0.2,0.208333333,0.208333333,27,479.825,330.285,330.285,162.2081523,-0.0053,3.9963,3,0,4,47.97,18.84,18.84,
9123,510.2298727,16.76984402,12.73011839,16.76984402,0.2,0.208333333,0.235294118,27,479.825,330.285,278.206,162.2081523,-0.0053,3.9963,3,1,4,47.97,18.84,65.26,
9124,510.2298727,16.76984402,6.724990191,16.76984402,0.2,0.208333333,0.333333333,27,479.825,330.285,173.558,162.2081523,-0.0053,3.9963,3,0,4,47.97,18.84,29.96,
9125,510.2298727,16.76984402,19.76006718,16.76984402,0.2,0.208333333,0.285714286,27,479.825,330.285,412.319,162.2081523,-0.0053,3.9963,3,1,4,47.97,18.84,56.69,
9126,510.2298727,16.76984402,7.058709813,16.76984402,0.2,0.208333333,0,27,479.825,330.285,184.106,162.2081523,-0.0053,3.9963,3,1,4,47.97,18.84,67.51,
9127,510.2298727,16.76984402,34.11465457,16.76984402,0.2,0.208333333,0.058823529,27,479.825,330.285,968.628,162.2081523,-0.0053,3.9963,3,4,4,47.97,18.84,389.2,
9128,510.2298727,16.76984402,35.78682347,16.76984402,0.2,0.208333333,0,27,479.825,330.285,1006.704,162.2081523,-0.0053,3.9963,3,2,4,47.97,18.84,349.21,
9129,510.2298727,16.76984402,16.63970734,16.76984402,0.2,0.208333333,0.142857143,27,479.825,330.285,364.287,162.2081523,-0.0053,3.9963,3,4,4,47.97,18.84,153.52,
9130,510.2298727,12.73011839,14.80092304,12.73011839,0.2,0.235294118,0.142857143,22,479.825,278.206,364.293,129.4755753,-0.0053,3.9963,4,2,6,47.97,65.26,83.83,
9131,510.2298727,12.73011839,21.63571365,12.73011839,0.2,0.235294118,0.2,22,479.825,278.206,479.825,129.4755753,-0.0053,3.9963,4,0,6,47.97,65.26,47.97,
9132,510.2298727,12.73011839,16.76984402,12.73011839,0.2,0.235294118,0.208333333,22,479.825,278.206,330.285,129.4755753,-0.0053,3.9963,4,0,6,47.97,65.26,18.84,
9133,510.2298727,12.73011839,12.73011839,12.73011839,0.2,0.235294118,0.235294118,22,479.825,278.206,278.206,129.4755753,-0.0053,3.9963,4,1,6,47.97,65.26,65.26,
9134,510.2298727,12.73011839,6.724990191,12.73011839,0.2,0.235294118,0.333333333,22,479.825,278.206,173.558,129.4755753,-0.0053,3.9963,4,0,6,47.97,65.26,29.96,
9135,510.2298727,12.73011839,19.76006718,12.73011839,0.2,0.235294118,0.285714286,22,479.825,278.206,412.319,129.4755753,-0.0053,3.9963,4,1,6,47.97,65.26,56.69,
9136,510.2298727,12.73011839,7.058709813,12.73011839,0.2,0.235294118,0,22,479.825,278.206,184.106,129.4755753,-0.0053,3.9963,4,1,6,47.97,65.26,67.51,
9137,510.2298727,12.73011839,34.11465457,12.73011839,0.2,0.235294118,0.058823529,22,479.825,278.206,968.628,129.4755753,-0.0053,3.9963,4,4,6,47.97,65.26,389.2,
9138,510.2298727,12.73011839,35.78682347,12.73011839,0.2,0.235294118,0,22,479.825,278.206,1006.704,129.4755753,-0.0053,3.9963,4,2,6,47.97,65.26,349.21,
9139,510.2298727,12.73011839,16.63970734,12.73011839,0.2,0.235294118,0.142857143,22,479.825,278.206,364.287,129.4755753,-0.0053,3.9963,4,4,6,47.97,65.26,153.52,
9140,510.2298727,6.724990191,14.80092304,7.480919137,0.2,0.333333333,0.142857143,12,479.825,173.558,364.293,75.56977673,-0.0053,3.9963,2,2,0,47.97,29.96,83.83,
9141,510.2298727,6.724990191,21.63571365,7.480919137,0.2,0.333333333,0.2,12,479.825,173.558,479.825,75.56977673,-0.0053,3.9963,2,0,0,47.97,29.96,47.97,
9142,510.2298727,6.724990191,16.76984402,7.480919137,0.2,0.333333333,0.208333333,12,479.825,173.558,330.285,75.56977673,-0.0053,3.9963,2,0,0,47.97,29.96,18.84,
9143,510.2298727,6.724990191,12.73011839,7.480919137,0.2,0.333333333,0.235294118,12,479.825,173.558,278.206,75.56977673,-0.0053,3.9963,2,1,0,47.97,29.96,65.26,
9144,510.2298727,6.724990191,6.724990191,7.480919137,0.2,0.333333333,0.333333333,12,479.825,173.558,173.558,75.56977673,-0.0053,3.9963,2,0,0,47.97,29.96,29.96,
9145,510.2298727,6.724990191,19.76006718,7.480919137,0.2,0.333333333,0.285714286,12,479.825,173.558,412.319,75.56977673,-0.0053,3.9963,2,1,0,47.97,29.96,56.69,
9146,510.2298727,6.724990191,7.058709813,7.480919137,0.2,0.333333333,0,12,479.825,173.558,184.106,75.56977673,-0.0053,3.9963,2,1,0,47.97,29.96,67.51,
9147,510.2298727,6.724990191,34.11465457,7.480919137,0.2,0.333333333,0.058823529,12,479.825,173.558,968.628,75.56977673,-0.0053,3.9963,2,4,0,47.97,29.96,389.2,
9148,510.2298727,6.724990191,35.78682347,7.480919137,0.2,0.333333333,0,12,479.825,173.558,1006.704,75.56977673,-0.0053,3.9963,2,2,0,47.97,29.96,349.21,
9149,510.2298727,6.724990191,16.63970734,7.480919137,0.2,0.333333333,0.142857143,12,479.825,173.558,364.287,75.56977673,-0.0053,3.9963,2,4,0,47.97,29.96,153.52,
9150,510.2298727,19.76006718,14.80092304,19.76006718,0.2,0.285714286,0.142857143,33,479.825,412.319,364.293,194.1164603,-0.0053,3.9963,3,2,7,47.97,56.69,83.83,
9151,510.2298727,19.76006718,21.63571365,19.76006718,0.2,0.285714286,0.2,33,479.825,412.319,479.825,194.1164603,-0.0053,3.9963,3,0,7,47.97,56.69,47.97,
9152,510.2298727,19.76006718,16.76984402,19.76006718,0.2,0.285714286,0.208333333,33,479.825,412.319,330.285,194.1164603,-0.0053,3.9963,3,0,7,47.97,56.69,18.84,
9153,510.2298727,19.76006718,12.73011839,19.76006718,0.2,0.285714286,0.235294118,33,479.825,412.319,278.206,194.1164603,-0.0053,3.9963,3,1,7,47.97,56.69,65.26,
9154,510.2298727,19.76006718,6.724990191,19.76006718,0.2,0.285714286,0.333333333,33,479.825,412.319,173.558,194.1164603,-0.0053,3.9963,3,0,7,47.97,56.69,29.96,
9155,510.2298727,19.76006718,19.76006718,19.76006718,0.2,0.285714286,0.285714286,33,479.825,412.319,412.319,194.1164603,-0.0053,3.9963,3,1,7,47.97,56.69,56.69,
9156,510.2298727,19.76006718,7.058709813,19.76006718,0.2,0.285714286,0,33,479.825,412.319,184.106,194.1164603,-0.0053,3.9963,3,1,7,47.97,56.69,67.51,
9157,510.2298727,19.76006718,34.11465457,19.76006718,0.2,0.285714286,0.058823529,33,479.825,412.319,968.628,194.1164603,-0.0053,3.9963,3,4,7,47.97,56.69,389.2,
9158,510.2298727,19.76006718,35.78682347,19.76006718,0.2,0.285714286,0,33,479.825,412.319,1006.704,194.1164603,-0.0053,3.9963,3,2,7,47.97,56.69,349.21,
9159,510.2298727,19.76006718,16.63970734,19.76006718,0.2,0.285714286,0.142857143,33,479.825,412.319,364.287,194.1164603,-0.0053,3.9963,3,4,7,47.97,56.69,153.52,
9160,510.2298727,7.058709813,14.80092304,7.058709813,0.2,0,0.142857143,14,479.825,184.106,364.293,78.40010454,-0.0053,3.9963,3,2,1,47.97,67.51,83.83,
9161,510.2298727,7.058709813,21.63571365,7.058709813,0.2,0,0.2,14,479.825,184.106,479.825,78.40010454,-0.0053,3.9963,3,0,1,47.97,67.51,47.97,
9162,510.2298727,7.058709813,16.76984402,7.058709813,0.2,0,0.208333333,14,479.825,184.106,330.285,78.40010454,-0.0053,3.9963,3,0,1,47.97,67.51,18.84,
9163,510.2298727,7.058709813,12.73011839,7.058709813,0.2,0,0.235294118,14,479.825,184.106,278.206,78.40010454,-0.0053,3.9963,3,1,1,47.97,67.51,65.26,
9164,510.2298727,7.058709813,6.724990191,7.058709813,0.2,0,0.333333333,14,479.825,184.106,173.558,78.40010454,-0.0053,3.9963,3,0,1,47.97,67.51,29.96,
9165,510.2298727,7.058709813,19.76006718,7.058709813,0.2,0,0.285714286,14,479.825,184.106,412.319,78.40010454,-0.0053,3.9963,3,1,1,47.97,67.51,56.69,
9166,510.2298727,7.058709813,7.058709813,7.058709813,0.2,0,0,14,479.825,184.106,184.106,78.40010454,-0.0053,3.9963,3,1,1,47.97,67.51,67.51,
9167,510.2298727,7.058709813,34.11465457,7.058709813,0.2,0,0.058823529,14,479.825,184.106,968.628,78.40010454,-0.0053,3.9963,3,4,1,47.97,67.51,389.2,
9168,510.2298727,7.058709813,35.78682347,7.058709813,0.2,0,0,14,479.825,184.106,1006.704,78.40010454,-0.0053,3.9963,3,2,1,47.97,67.51,349.21,
9169,510.2298727,7.058709813,16.63970734,7.058709813,0.2,0,0.142857143,14,479.825,184.106,364.287,78.40010454,-0.0053,3.9963,3,4,1,47.97,67.51,153.52,
9170,510.2298727,34.11465457,14.80092304,45.38064089,0.2,0.058823529,0.142857143,64,479.825,968.628,364.293,452.2529366,-0.0053,3.9963,20,2,11,47.97,389.2,83.83,
9171,510.2298727,34.11465457,21.63571365,45.38064089,0.2,0.058823529,0.2,64,479.825,968.628,479.825,452.2529366,-0.0053,3.9963,20,0,11,47.97,389.2,47.97,
9172,510.2298727,34.11465457,16.76984402,45.38064089,0.2,0.058823529,0.208333333,64,479.825,968.628,330.285,452.2529366,-0.0053,3.9963,20,0,11,47.97,389.2,18.84,
9173,510.2298727,34.11465457,12.73011839,45.38064089,0.2,0.058823529,0.235294118,64,479.825,968.628,278.206,452.2529366,-0.0053,3.9963,20,1,11,47.97,389.2,65.26,
9174,510.2298727,34.11465457,6.724990191,45.38064089,0.2,0.058823529,0.333333333,64,479.825,968.628,173.558,452.2529366,-0.0053,3.9963,20,0,11,47.97,389.2,29.96,
9175,510.2298727,34.11465457,19.76006718,45.38064089,0.2,0.058823529,0.285714286,64,479.825,968.628,412.319,452.2529366,-0.0053,3.9963,20,1,11,47.97,389.2,56.69,
9176,510.2298727,34.11465457,7.058709813,45.38064089,0.2,0.058823529,0,64,479.825,968.628,184.106,452.2529366,-0.0053,3.9963,20,1,11,47.97,389.2,67.51,
9177,510.2298727,34.11465457,34.11465457,45.38064089,0.2,0.058823529,0.058823529,64,479.825,968.628,968.628,452.2529366,-0.0053,3.9963,20,4,11,47.97,389.2,389.2,
9178,510.2298727,34.11465457,35.78682347,45.38064089,0.2,0.058823529,0,64,479.825,968.628,1006.704,452.2529366,-0.0053,3.9963,20,2,11,47.97,389.2,349.21,
9179,510.2298727,34.11465457,16.63970734,45.38064089,0.2,0.058823529,0.142857143,64,479.825,968.628,364.287,452.2529366,-0.0053,3.9963,20,4,11,47.97,389.2,153.52,
9180,510.2298727,35.78682347,14.80092304,47.05280979,0.2,0,0.142857143,68,479.825,1006.704,364.293,474.9719444,-0.0053,3.9963,20,2,10,47.97,349.21,83.83,
9181,510.2298727,35.78682347,21.63571365,47.05280979,0.2,0,0.2,68,479.825,1006.704,479.825,474.9719444,-0.0053,3.9963,20,0,10,47.97,349.21,47.97,
9182,510.2298727,35.78682347,16.76984402,47.05280979,0.2,0,0.208333333,68,479.825,1006.704,330.285,474.9719444,-0.0053,3.9963,20,0,10,47.97,349.21,18.84,
9183,510.2298727,35.78682347,12.73011839,47.05280979,0.2,0,0.235294118,68,479.825,1006.704,278.206,474.9719444,-0.0053,3.9963,20,1,10,47.97,349.21,65.26,
9184,510.2298727,35.78682347,6.724990191,47.05280979,0.2,0,0.333333333,68,479.825,1006.704,173.558,474.9719444,-0.0053,3.9963,20,0,10,47.97,349.21,29.96,
9185,510.2298727,35.78682347,19.76006718,47.05280979,0.2,0,0.285714286,68,479.825,1006.704,412.319,474.9719444,-0.0053,3.9963,20,1,10,47.97,349.21,56.69,
9186,510.2298727,35.78682347,7.058709813,47.05280979,0.2,0,0,68,479.825,1006.704,184.106,474.9719444,-0.0053,3.9963,20,1,10,47.97,349.21,67.51,
9187,510.2298727,35.78682347,34.11465457,47.05280979,0.2,0,0.058823529,68,479.825,1006.704,968.628,474.9719444,-0.0053,3.9963,20,4,10,47.97,349.21,389.2,
9188,510.2298727,35.78682347,35.78682347,47.05280979,0.2,0,0,68,479.825,1006.704,1006.704,474.9719444,-0.0053,3.9963,20,2,10,47.97,349.21,349.21,
9189,510.2298727,35.78682347,16.63970734,47.05280979,0.2,0,0.142857143,68,479.825,1006.704,364.287,474.9719444,-0.0053,3.9963,20,4,10,47.97,349.21,153.52,
9190,510.2298727,16.63970734,14.80092304,16.63970734,0.2,0.142857143,0.142857143,29,479.825,364.287,364.293,168.8935364,-0.0053,3.9963,8,2,4,47.97,153.52,83.83,
9191,510.2298727,16.63970734,21.63571365,16.63970734,0.2,0.142857143,0.2,29,479.825,364.287,479.825,168.8935364,-0.0053,3.9963,8,0,4,47.97,153.52,47.97,
9192,510.2298727,16.63970734,16.76984402,16.63970734,0.2,0.142857143,0.208333333,29,479.825,364.287,330.285,168.8935364,-0.0053,3.9963,8,0,4,47.97,153.52,18.84,
9193,510.2298727,16.63970734,12.73011839,16.63970734,0.2,0.142857143,0.235294118,29,479.825,364.287,278.206,168.8935364,-0.0053,3.9963,8,1,4,47.97,153.52,65.26,
9194,510.2298727,16.63970734,6.724990191,16.63970734,0.2,0.142857143,0.333333333,29,479.825,364.287,173.558,168.8935364,-0.0053,3.9963,8,0,4,47.97,153.52,29.96,
9195,510.2298727,16.63970734,19.76006718,16.63970734,0.2,0.142857143,0.285714286,29,479.825,364.287,412.319,168.8935364,-0.0053,3.9963,8,1,4,47.97,153.52,56.69,
9196,510.2298727,16.63970734,7.058709813,16.63970734,0.2,0.142857143,0,29,479.825,364.287,184.106,168.8935364,-0.0053,3.9963,8,1,4,47.97,153.52,67.51,
9197,510.2298727,16.63970734,34.11465457,16.63970734,0.2,0.142857143,0.058823529,29,479.825,364.287,968.628,168.8935364,-0.0053,3.9963,8,4,4,47.97,153.52,389.2,
9198,510.2298727,16.63970734,35.78682347,16.63970734,0.2,0.142857143,0,29,479.825,364.287,1006.704,168.8935364,-0.0053,3.9963,8,2,4,47.97,153.52,349.21,
9199,510.2298727,16.63970734,16.63970734,16.63970734,0.2,0.142857143,0.142857143,29,479.825,364.287,364.287,168.8935364,-0.0053,3.9963,8,4,4,47.97,153.52,153.52,
9200,357.2204979,14.80092304,14.80092304,15.61741963,0.208333333,0.142857143,0.142857143,27,330.285,364.293,364.293,157.1710017,-0.0053,4.8173,5,2,2,18.84,83.83,83.83,
9201,357.2204979,14.80092304,21.63571365,15.61741963,0.208333333,0.142857143,0.2,27,330.285,364.293,479.825,157.1710017,-0.0053,4.8173,5,0,2,18.84,83.83,47.97,
